"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"CAJERO(HOMBRE)","La Casa de las Velas","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","La búsqueda está orientada hacia personas proactivas, ordenadas, con capacidad para trabajar en equipo. Buen trato. Buena presencia. Referencias laborales  ...","https://trabajo.gallito.com.uy/anuncio/cajero-hombre-j67uz","montevideo",2019-11-10 20:09:42
"ODONTOLOGO / ODONTOLOGA","Clinica odontologica","Profesional","Salud","Hace 1 semana ","Odontologia General Responsabilidad y Puntualidad","https://trabajo.gallito.com.uy/anuncio/odontologo-odontologa-d98qm","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO PARA TAREAS DE OFICINA","Empresa familiar con 30 años en el mercado","Auxiliar","Administración - Secretariado","Hace 1 semana ","Tareas asociadas a la organización. Entre ellas: 
administrar documentación
elaboracion y emisión de certificados
emisión de facturas de venta
tramitar com ...","https://trabajo.gallito.com.uy/anuncio/administrativo-para-tareas-de-oficina-hmneg","montevideo",2019-11-10 20:09:42
"ENCARGADO DE DEPÓSITO","","Supervisor / Encargado","Logística - Distribución","Hace 1 semana "," En el Cordón, 

Edad de 30 a 40 años, 

con experiencia en tareas de depósito. 

Debe gustarle el orden y la limpieza, 

manejo de sierra sin fin para cor ...","https://trabajo.gallito.com.uy/anuncio/encargado-de-deposito-jbzdr","montevideo",2019-11-10 20:09:42
"VETERINARIO/A","","Profesional","Agroindustria","Hace 1 semana "," VETERINARIO/A recibido sepa cirugia y entienda de caballos y pequeños animales, para domicilio y chacra., libreta al dia","https://trabajo.gallito.com.uy/anuncio/veterinario-a-j3dga","montevideo",2019-11-10 20:09:42
"ENCARGADO  LOCAL GASTRONOMICO","","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," ENCARGADO para local gastronomico en zona Malvin","https://trabajo.gallito.com.uy/anuncio/encargado-local-gastronomico-u55pb","montevideo",2019-11-10 20:09:42
"VENDEDOR DE PRODUCTOS DE LIMPIEZA","LIMPEX","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","VENDEDOR PARA IMPORTANTE EMPRESA CON ANTIGÜEDAD EN EL RUBRO.
SE NECESITA EXPERIENCIA COMPROBABLE.
PARTICIPACIÓN EN COMISIÓN POR RESULTADOS,SIN LIMITES DE C ...","https://trabajo.gallito.com.uy/anuncio/vendedor-de-productos-de-limpieza-jdbyn","montevideo",2019-11-10 20:09:42
"MARKETING Y PUBLICIDAD","","Auxiliar","Tecnologías de la información","Hace 1 semana "," Emprendedores","https://trabajo.gallito.com.uy/anuncio/marketing-y-publicidad-d8std","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi con libreta E Montevideo referencias y experiencia","https://trabajo.gallito.com.uy/anuncio/chofer-auj8u","montevideo",2019-11-10 20:09:42
"AYUDANTE DE COCINA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," AYUDANTE de cocina para panaderia.","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-5adv9","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi con experiencia y referencias.","https://trabajo.gallito.com.uy/anuncio/chofer-gmezh","montevideo",2019-11-10 20:09:42
"MEDIO OFICIAL","","Medio Oficial","Producción","Hace 1 semana "," MEDIO Oficial y oficial metalúrgico para empresa ventilación Industrial y montajes industriales.","https://trabajo.gallito.com.uy/anuncio/medio-oficial-rn2ht","montevideo",2019-11-10 20:09:42
"BOBINADOR","","Oficial","Producción","Hace 1 semana "," Con experiencia 10 años en motores y

 herramientas eléctricas

Buen ambiente de trabajo.","https://trabajo.gallito.com.uy/anuncio/bobinador-5t3nn","montevideo",2019-11-10 20:09:42
"MALETERO","","Auxiliar","Servicios - Oficios","Hace 1 semana "," MALETERO para hotel con conocimientos de inglés.","https://trabajo.gallito.com.uy/anuncio/maletero-bdajd","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Para importante Confitería

Se valorará experiencia","https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-ajs2j","montevideo",2019-11-10 20:09:42
"ENCARGADO/A","","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana "," Con experiencia anterior, buena presencia, se necesita para importante Restaurant, en horario de 17 a 01.","https://trabajo.gallito.com.uy/anuncio/encargado-a-qnt83","montevideo",2019-11-10 20:09:42
"MANICURA","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," MANICURA buena con experiencia en el área de arte, acrílico y gel, se valorar otros conocimientos de peluquería.","https://trabajo.gallito.com.uy/anuncio/manicura-jy6q4","montevideo",2019-11-10 20:09:42
"CHOFER","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi efectivo, horario nocturno.","https://trabajo.gallito.com.uy/anuncio/chofer-bgv4q","montevideo",2019-11-10 20:09:42
"SANDWICHERO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia en el rubro para importante confiteria en Malvin.","https://trabajo.gallito.com.uy/anuncio/sandwichero-un5yb","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Para importante confiteria en Malvin. 

Muchacha proactiva y dinamica.","https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-et6dr","montevideo",2019-11-10 20:09:42
"AUXILIAR ADMINISTRATIVO (PART TIME)","Empresa con 30 años en el mercado","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Se busca auxiliar administrativo con experiencia en el cargo para realizar tareas administrativas y contables. Entre ellas, registro contable de ventas, co ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-part-time-9zahg","montevideo",2019-11-10 20:09:42
"CADETE","","Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," Se valorará experiencia.","https://trabajo.gallito.com.uy/anuncio/cadete-6nbr3","montevideo",2019-11-10 20:09:42
"PLANCHADOR /A","","Oficial","Producción","Hace 1 semana "," Para tintoreria

Con referencias

Zona Malvin","https://trabajo.gallito.com.uy/anuncio/planchador-a-trzn8","montevideo",2019-11-10 20:09:42
"VENDEDOR","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para barraca sanitaria c/experiencia.","https://trabajo.gallito.com.uy/anuncio/vendedor-q8eu4","montevideo",2019-11-10 20:09:42
"PASTELERO","Importante empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Elaboración Elaboración","https://trabajo.gallito.com.uy/anuncio/pastelero-egzbz","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER Categoria E, para taxi. Radio taxi patronal","https://trabajo.gallito.com.uy/anuncio/chofer-tr2v9","montevideo",2019-11-10 20:09:42
"MERCADERISTA CON LIBRETA (PARA EL INTERIOR)","ADVICE","Auxiliar","Ventas - Comercial","Hace 1 semana ","Se desempeñará en el área de marketing, visitando puntos de venta en el interior del país.
Se abocará a las tareas de mantenimiento de exhibidores, colocac ...","https://trabajo.gallito.com.uy/anuncio/mercaderista-con-libreta-para-el-interior-nqer6","montevideo",2019-11-10 20:09:42
"AYUDANTE DE PELUQUERIA DAMAS Y CABALLEROS","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," AYUDANTE de Peluqueía, damas y caballeros, sepa manos y depilación. ","https://trabajo.gallito.com.uy/anuncio/ayudante-de-peluqueria-damas-y-caballeros-rzbeg","montevideo",2019-11-10 20:09:42
"ASISTENTE EJECUTIVO DE GERENCIA","KPMG","Asistente","Administración - Secretariado","Hace 1 semana ","Licenciado en Administración, Relaciones Internacionales o similares (valorado).
 Inglés - Avanzado
(excluyente)
Word - Medio
(excluyente)
 Excel - Medio
( ...","https://trabajo.gallito.com.uy/anuncio/asistente-ejecutivo-de-gerencia-uyuam","montevideo",2019-11-10 20:09:42
"AUXILIAR ADMINISTRATIVO CONTABLE (PART TIME)","ADVICE","Auxiliar","Administración - Secretariado","Hace 1 semana ","Brindará asistencia al área en tareas administrativas contables: altas y bajas de medios de pago, gestión de cobros, pago a proveedores, control de rendici ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-part-time-yje2h","montevideo",2019-11-10 20:09:42
"OPERARIO","Importante empresa","Peon","Producción","Hace 1 semana ","Colaborar en el pegado de vinilo, ploteos de corte y todo lo relacionado con el rubro. Relacionada con la tarea a realizar","https://trabajo.gallito.com.uy/anuncio/operario-p5tz5","montevideo",2019-11-10 20:09:42
"REPOSTERO","AP","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Elaboración de postres y productos de confitería Tendrá a su cargo la elaboración de postres y todo tipo de productos de confitería.","https://trabajo.gallito.com.uy/anuncio/repostero-b9bu3","montevideo",2019-11-10 20:09:42
"CADETE GESTOR","Empresa Comercio Exterior","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Cadetería, recepción de documentos y gestión. Ciudadano/a venezolano/a con documentación uruguaya en regla para tareas de cadetería, recepción de documento ...","https://trabajo.gallito.com.uy/anuncio/cadete-gestor-nutav","montevideo",2019-11-10 20:09:42
"OVERLOCKISTA","","Oficial","Producción","Hace 1 semana "," Rectista, Collaretista

Con experiencia

buen ambiente laboral","https://trabajo.gallito.com.uy/anuncio/overlockista-ts3jn","montevideo",2019-11-10 20:09:42
"VENDEDOR PARA INTERIOR CON VEHICULO","5 estrellas","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","venta de productos de limpieza, marca reconocida. vendedor con experiencia en mayorista y supermercados","https://trabajo.gallito.com.uy/anuncio/vendedor-para-interior-con-vehiculo-jm6s2","montevideo",2019-11-10 20:09:42
"AYUDANTE DE CONFITERO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," AYUDANTE PASTRERO Y/O PANADERO PARA LOCAL EN LAGOMAR","https://trabajo.gallito.com.uy/anuncio/ayudante-de-confitero-zz2qa","montevideo",2019-11-10 20:09:42
"OPERARIAS DE MANO","","Peon","Producción","Hace 1 semana "," OPERARIA de mano para prendas de cuero lanar con experiencia. Solicita empresa,","https://trabajo.gallito.com.uy/anuncio/operarias-de-mano-3g2ys","montevideo",2019-11-10 20:09:42
"PIZZERO","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," PIZZERO con experiencia.","https://trabajo.gallito.com.uy/anuncio/pizzero-98rz8","montevideo",2019-11-10 20:09:42
"SYNGENTA: ACCOUNTING TO REPORTING ANALYST","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Provide accurate, timely and proper substantiation of financial reporting submissions in line with the Syngenta Financial Reporting requirements.
Create an ...","https://trabajo.gallito.com.uy/anuncio/syngenta-accounting-to-reporting-analyst-rg7hj","montevideo",2019-11-10 20:09:42
"MOZO/A","bali","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Mozo para turno nocturno fin de semana Responsable de mesas","https://trabajo.gallito.com.uy/anuncio/mozo-a-u3e2e","montevideo",2019-11-10 20:09:42
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Personas Capacitadas en el rubro de la venta.
Con experiencia mínima de 6 meses. Buen manejo con computadoras y programas.
Buena presencia y disponibilidad ...","https://trabajo.gallito.com.uy/anuncio/vendedor-575hs","montevideo",2019-11-10 20:09:42
"AUXILIAR DE VENTAS","","Auxiliar","Ventas - Comercial","Hace 1 semana "," Para local de electrodomesticos 

con disponibilidad horaria","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-mg5vd","montevideo",2019-11-10 20:09:42
"CORTADOR/ PIZZERO","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con conocimientos de elaboración

Con referencias.","https://trabajo.gallito.com.uy/anuncio/cortador-pizzero-npv6v","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO/A","","Auxiliar","Administración - Secretariado","Hace 1 semana "," Con experiencia en contabilidad y memory

Referencias y estudios comprobables.","https://trabajo.gallito.com.uy/anuncio/administrativo-a-ha3g5","montevideo",2019-11-10 20:09:42
"AUXILIAR ENFERMERIA","Centro de Atención Integral En Camino","Técnico / Especialista","Salud","Hace 1 semana ","suministro de medicación
registro hc
higiene y confort trabajo en equipo","https://trabajo.gallito.com.uy/anuncio/auxiliar-enfermeria-da39u","montevideo",2019-11-10 20:09:42
"COCINERO","bali","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","elaboración de menú diarios, realizar mise en place de carta, lavar y ordenar instrumentos. ejecutar buen proceso de manufactura de los productos","https://trabajo.gallito.com.uy/anuncio/cocinero-th7h6","montevideo",2019-11-10 20:09:42
"VENDEDOR CON CONOCIMIENTO DE AUDIO Y/O INSTRUMENTOS MUSICALES EXCLUYENTE","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Gestionar y ampliar la cartera de clientes mediante el relevamiento permanente de los canales a desarrollar, 

PROPUESTA:
Se trata de una interesante oport ...","https://trabajo.gallito.com.uy/anuncio/vendedor-con-conocimiento-de-audio-y-o-instrumentos-musicales-excluyente-8v9b2","montevideo",2019-11-10 20:09:42
"AUXILIAR DE VENTAS","","Auxiliar","Ventas - Comercial","Hace 1 semana "," AUXILIAR ventas prendas masculinas con experiencia","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-sj4sv","montevideo",2019-11-10 20:09:42
"CHOFER DE TAXI","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi nocturno co

n referencias, coche nuevo, c

omisión mejorada,","https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-5g4y9","montevideo",2019-11-10 20:09:42
"CUIDADORES MASCULINOS","","Auxiliar","Servicios - Oficios","Hace 1 semana "," CUIDADORES masculinos inflables para fiestas hasta 30 años, fin de semana.","https://trabajo.gallito.com.uy/anuncio/cuidadores-masculinos-agseg","montevideo",2019-11-10 20:09:42
"BRUSHINISTA","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Con mucha experiencia. 

Sepa manos. 

Punta Carretas.

","https://trabajo.gallito.com.uy/anuncio/brushinista-zujmz","montevideo",2019-11-10 20:09:42
"EJECUTIVOS","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Que quieran despegarse de planes coorporativos

y ser independietes

Mayores de 25 años","https://trabajo.gallito.com.uy/anuncio/ejecutivos-4rpr8","montevideo",2019-11-10 20:09:42
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER con experiencia en trabajo con aplicacion de UBER este año.","https://trabajo.gallito.com.uy/anuncio/chofer-zp5yy","montevideo",2019-11-10 20:09:42
"PELUQUERA PARA FINES DE SEMANA !!","Carlos Coage","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Tareas varias  , Responsable , comprometida con la empresa !!","https://trabajo.gallito.com.uy/anuncio/peluquera-para-fines-de-semana-r3d6d","montevideo",2019-11-10 20:09:42
"MANICURA","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Manicura","https://trabajo.gallito.com.uy/anuncio/manicura-28dug","montevideo",2019-11-10 20:09:42
"BRUSHIISTA","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Brushinista","https://trabajo.gallito.com.uy/anuncio/brushiista-jv77b","montevideo",2019-11-10 20:09:42
"TEAM LEADER BERLINGUE (INGLÉS)","ADVICE","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 semana ","La persona seleccionada se incorporará al equipo de Contact Center en Zonamérica, en el horario de lunes a viernes de 11:00 a 20:00 hs. 
Tendrá la responsa ...","https://trabajo.gallito.com.uy/anuncio/team-leader-berlingue-ingles-2a57t","montevideo",2019-11-10 20:09:42
"MOZA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MOZA para Restobar en zona Cordón con experiencia minima 2 años

 en Cafeteria, excluyente.","https://trabajo.gallito.com.uy/anuncio/moza-53b6a","montevideo",2019-11-10 20:09:42
"EMPACADORA","","Peon","Producción","Hace 1 semana "," De 18 a 25 años

Adjuntar foto","https://trabajo.gallito.com.uy/anuncio/empacadora-qu3s3","montevideo",2019-11-10 20:09:42
"AUXILIAR DE DEPÓSITO","","Auxiliar","Logística - Distribución","Hace 1 semana "," Con libreta de auto  o moto

","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-deposito-v4jbv","montevideo",2019-11-10 20:09:42
"ENFERMERA","","Técnico / Especialista","Salud","Hace 1 semana "," ENFERMERA entre 35 y 50 años, con experiencia en residencial. Higiene y Confort","https://trabajo.gallito.com.uy/anuncio/enfermera-a7nnz","montevideo",2019-11-10 20:09:42
"TELEMARKETER","Confortcall","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Venta telefonica. La persona postulante deberá contar con disponiblidad horaria para la mañana , para horario part-time , de lunes a viernes.
Experiencia p ...","https://trabajo.gallito.com.uy/anuncio/telemarketer-88p25","montevideo",2019-11-10 20:09:42
